,features,f_coef
7023,me it,-0.047300028670635264
7024,me it is,-0.0005969398924905259
7025,me it was,0.041381485749079974
7026,me its,-0.0499360543460482
7027,me ive,-0.0033219999553177814
7028,me just,0.06266293062763924
7029,me just want,-0.009516919433522793
7030,me know,-0.049915805042649974
7031,me like,0.052329590250894086
7032,me look,-0.02959042158184929
7033,me lot,-0.02207819533414181
7034,me maybe,-0.00505151181424926
7035,me more,-0.03565245488888247
7036,me my,-0.1279531773957648
7037,me need,-0.020870826772971862
7038,me never,0.029715126990422055
7039,me no,-0.008566021860943615
7040,me not,-0.07108162040215237
7041,me not to,-0.02072454207558395
7042,me now,0.009022167048770652
7043,me of,0.09232445747381739
7044,me off,0.0230669672249087
7045,me on,0.013655649199158378
7046,me on the,0.018223943412878234
7047,me once,-0.022814775540657112
7048,me one,-0.010277264846285708
7049,me or,0.027344850127111905
7050,me out,-0.01132912133322031
7051,me out and,0.018049014966151657
7052,me out of,-0.037824715336329924
7053,me over,-0.009091028297721505
7054,me over the,0.022234675186093327
7055,me please,-0.020297795196567922
7056,me really,0.02927238213521043
7057,me right,0.01766703155010532
7058,me right now,0.007861428388792306
7059,me sad,-0.0243164483334021
7060,me saying,0.021398211211030624
7061,me see,0.01615864686905422
7062,me she,0.07363855176555725
7063,me should,0.01750217730772767
7064,me sick,-0.01555461798710596
7065,me since,0.038325138482397506
7066,me so,-0.08479735741267036
7067,me so much,0.004787259413973966
7068,me some,0.017898369685684846
7069,me something,0.029278967416647397
7070,me sometimes,-0.01202363749536808
7071,me that,-0.019782996521580075
7072,me that he,-0.0015426482350065862
7073,me that she,-0.02097543341442376
7074,me that was,0.02495595917581118
7075,me thats,0.0007304596895128024
7076,me the,0.04896868799489057
7077,me the most,0.02266954051584458
7078,me then,-0.012419128392476886
7079,me there,0.026037908965620027
7080,me they,0.013003787266412105
7081,me things,0.011727113368580415
7082,me think,0.0646050682512239
7083,me this,0.055074018140869964
7084,me this is,0.015147731581657876
7085,me through,0.05359394937702356
7086,me to,0.08735588920560708
7087,me to be,-0.03524932345909983
7088,me to come,0.016814819376171217
7089,me to do,-0.04897469237926167
7090,me to feel,-0.022449914803631246
7091,me to get,-0.038990503490816814
7092,me to go,0.03507495852939349
7093,me to have,-0.016164380315535146
7094,me to see,-0.0141636500895643
7095,me to take,-0.016675318330457198
7096,me to talk,-0.043851731929542656
7097,me to the,0.07198703115181221
7098,me today,0.030711513146898926
7099,me too,0.007407923942986067
7100,me until,-0.03227897526629711
7101,me up,-7.673386749673586e-05
7102,me up and,0.011274600046517837
7103,me very,0.03435795970722013
7104,me want,-0.0026395593863129895
7105,me want to,-0.002997398901614843
7106,me was,-0.03371374642208939
7107,me we,0.0038662857305147187
7108,me well,-0.022201821799587566
7109,me what,-0.025881418255252305
7110,me when,-0.016720731278712916
7111,me when was,0.021591316996067648
7112,me which,0.0493263777290464
7113,me while,-0.02361756719998757
7114,me who,0.008619738715489638
7115,me why,-0.061556115888644854
7116,me will,0.039104307850934474
7117,me with,-0.004235243929269624
7118,me would,0.013782530629082294
7119,me wrong,0.001449672384921911
7120,me you,0.008121964024946346
7121,meal,-0.0175785856229811
7122,mean,0.12048514734271693
7123,mean it,0.036722107808876324
7124,mean that,-0.00272414044082791
7125,mean to,-0.05277553132858789
7126,meaning,-0.004372983909402044
7127,meaningful,-0.011824528569482348
7128,meaningless,-0.05585170236831468
7129,means,0.08608196741902709
7130,meant,0.0026167995811416274
7131,meant to,0.029178223732477526
7132,meant to be,0.024789023714135463
7133,meanwhile,-0.007377289766388445
7134,med,0.022685336196485783
7135,medical,0.051427148506620585
7136,medication,-0.04982583438677031
7137,medication and,-0.02569871113599701
7138,medication for,-0.009427283420007324
7139,medications,0.030815932130767606
7140,medicine,0.040903469306906956
7141,meds,0.011107238618587445
7142,meds and,-0.01209839587617995
7143,meds for,-0.007301655776941382
7144,meet,0.01682030963052544
7145,meet people,0.04080627506175826
7146,meeting,-0.02352092501702836
7147,mei,-0.05018538477338212
7148,member,0.01703235975442448
7149,members,0.06350040429722384
7150,memories,-0.011534830832556091
7151,memories of,0.047413352211799834
7152,memory,0.019899227058574952
7153,men,0.11879363436890643
7154,mental,0.06834202162867468
7155,mental health,0.034964082237831574
7156,mental hospital,-0.004730331153512462
7157,mental illness,0.03268081710711853
7158,mentally,0.04533471036088132
7159,mentally and,-0.02489329039873476
7160,mention,-0.03138898455959858
7161,mention that,-0.03733307623799313
7162,mentioned,-0.013371583826204831
7163,mess,0.01952816405475343
7164,message,-0.013691780630110164
7165,messages,-0.009379442796260759
7166,messed,0.04323542920784098
7167,messed up,0.04315745226787465
7168,messing,0.013414577230373306
7169,met,0.011049897216497177
7170,met her,-0.03753508952954533
7171,met my,0.004972299745845156
7172,mg,-0.09458369798529169
7173,mg of,-0.021936021463334142
7174,mid,0.038992986088736054
7175,middle,-0.05548106097725412
7176,middle of,0.013820437283912329
7177,middle of the,-0.017379213010511964
7178,middle school,-0.051561990481673044
7179,might,-0.01832389953166845
7180,might as,0.011281769795303567
7181,might as well,0.011281769795303567
7182,might be,0.02771532602475053
7183,might have,0.021190867413159748
7184,might just,-0.0021923867917020157
7185,might not,0.015290585868584419
7186,mild,-0.03963934964853091
7187,miles,0.006873845296523655
7188,miles away,-0.02120248345805624
7189,military,-0.058189510525720856
7190,million,0.018495318944145252
7191,min,0.004696086273814521
7192,mind,-0.0002779378898328698
7193,mind and,0.033131337951259936
7194,mind is,0.013219911210663954
7195,mind off,-0.00987714437227728
7196,mind that,0.007337927659462219
7197,minds,0.0010928906448384795
7198,mine,0.03142515001932421
7199,minor,0.004587150494903602
7200,mins,0.022706948441066552
7201,minute,-0.0616910861777297
7202,minutes,-0.025576091629980133
7203,mirror,-0.024908949906306144
7204,miserable,-0.009472871306422784
7205,miserable and,-0.020443790698198107
7206,misery,-0.01593641830089702
7207,miss,0.07914925414901443
7208,miss her,0.053385191872620835
7209,miss him,-0.015626177173369792
7210,miss my,-0.037179778340797845
7211,miss the,0.005359222328152386
7212,missed,0.06041797059407421
7213,missing,-0.06251143568214992
7214,mistake,-0.01771588127798704
7215,mistakes,-0.019610207756035326
7216,mix,-0.028372057638282034
7217,mixed,0.06604148723848928
7218,mom,0.025075873671575006
7219,mom and,0.037753987882778825
7220,mom had,0.043055782257671364
7221,mom has,0.011375593288546369
7222,mom is,0.10451459022734416
7223,mom was,-0.058662606462966886
7224,moment,0.029400666875483945
7225,moment and,-0.0168260300124569
7226,moment im,0.016983539904910906
7227,moments,-0.035392914484775516
7228,moments of,-0.009468274760509512
7229,moms,0.044744795923331214
7230,monday,0.07605028809900197
7231,money,-0.031509087389911865
7232,money and,-0.0551856936038466
7233,money but,-0.013262608019256227
7234,money for,0.01189078239221968
7235,money from,0.004403975908059498
7236,money on,-0.0029072696127271118
7237,money to,0.1170844377826902
7238,monster,-0.0066997425166583306
7239,month,-0.009305905762838483
7240,month ago,-0.05161046822662663
7241,month and,0.024584530297517053
7242,month or,0.04522334101723796
7243,months,-0.17037891186802442
7244,months after,0.029120860490690216
7245,months ago,0.017871569791923125
7246,months ago and,0.01497308100778142
7247,months and,-0.01963142541498188
7248,months but,-0.051050615582338865
7249,months have,-0.05849486228950988
7250,months ive,-0.04121352329536724
7251,months later,-0.034471611400000275
7252,months now,0.025554236978261532
7253,months of,0.06652717612519238
7254,mood,-0.040814585516285716
7255,mood and,-0.014239474073982432
7256,mood swings,0.014218006236160992
7257,moods,-0.02402006024573183
7258,moody,-0.06226078480293371
7259,more,-0.020594772212482827
7260,more about,-0.0339160309503456
7261,more and,0.0022733015867428667
7262,more and more,-0.027964348533486255
7263,more but,-0.05510112171601373
7264,more depressed,0.04094256946390533
7265,more like,-0.03817809518263795
7266,more money,-0.020845292954631167
7267,more of,0.032943796196515066
7268,more often,0.02926660786085532
7269,more or,-0.0009791549698369081
7270,more or less,0.013631558025817718
7271,more people,0.010341230785820887
7272,more so,-0.0033927498579018438
7273,more than,0.03663154366546381
7274,more than anything,-0.002479741713356246
7275,more then,-0.01229072424644469
7276,more time,-0.010008622660827972
7277,more to,-0.045981904033686
7278,morning,-0.0213623191267122
7279,morning and,-0.01999877954285281
7280,mornings,-0.001601023604663285
7281,most,0.01816905237332298
7282,most days,0.0037328139295366193
7283,most likely,-0.0025062486176691966
7284,most of,-0.0003646533757079278
7285,most of all,-0.0318742526260198
7286,most of my,0.005119290676115432
7287,most of the,0.019070716548931364
7288,most of them,0.0028577695268547643
7289,most part,-0.005342967834574407
7290,most people,0.001965952621787055
7291,mostly,-0.018763589174447808
7292,mostly because,0.012559217174636372
7293,mother,-0.033484637803123114
7294,mother and,0.04277574183666243
7295,mother has,0.02746908790377725
7296,mother is,0.02808802047220685
7297,mother was,0.0019707635282073723
7298,mother who,-0.013264479039359007
7299,mothers,0.03136721575779545
7300,motions,0.0283367874146038
7301,motivate,0.01308247238104021
7302,motivated,-0.06180359937391893
7303,motivated to,-0.049739093936691625
7304,motivation,-0.07369189923592431
7305,motivation to,-0.0016520465213699814
7306,motivation to do,0.006779037920559542
7307,mouth,0.03734759629737611
7308,move,-0.0031077419090095684
7309,move back,-0.013725148174568493
7310,move forward,-0.02724391833224345
7311,move in,0.015353949969016874
7312,move on,-0.06149798870025793
7313,move out,0.008322611043791396
7314,move to,0.0017720242865809286
7315,moved,-0.07075799491745709
7316,moved away,-0.017414914900823558
7317,moved back,0.03321956842488177
7318,moved in,-0.0020380462717813287
7319,moved in with,-2.9202628853957317e-05
7320,moved on,-0.0412153287956922
7321,moved out,0.0366902661340056
7322,moved to,-0.029141697561842674
7323,movie,0.058259334528357715
7324,movies,0.05526768381168032
7325,moving,0.039403342270755766
7326,moving on,0.013185121998831945
7327,moving to,0.0051869516740231155
7328,much,0.027165162269289084
7329,much about,-0.03879910683255336
7330,much and,0.07534427473898186
7331,much as,-0.05570322451782679
7332,much because,-0.01877517982428089
7333,much better,0.015258581950246472
7334,much but,0.0431394275139736
7335,much for,-0.03270066362554426
7336,much for me,-0.04455003754206854
7337,much he,-0.004577987836308662
7338,much im,0.01730860128938516
7339,much in,-0.03623468039179429
7340,much it,0.02885398393826964
7341,much just,-0.003069315463168404
7342,much longer,0.01540216325571214
7343,much longer can,-0.0023414917802582437
7344,much more,-0.029024792024639236
7345,much my,0.012172508495944269
7346,much of,-0.05547011534872822
7347,much pain,0.06785274149645015
7348,much so,-0.0038765447649237042
7349,much that,0.018032174160801516
7350,much the,-0.03418448264207526
7351,much time,0.012126630721340678
7352,much to,-0.0435733520434143
7353,much worse,-0.03337973017102186
7354,multiple,0.024681081861941755
7355,mum,-0.011803249834475574
7356,mum and,-0.02214277048641688
7357,mums,0.052042391736354277
7358,music,0.13244159729229552
7359,music and,-0.007568713989701964
7360,must,0.07863986470110612
7361,must be,0.027130891112518655
7362,must have,-0.02576479485759444
7363,my ability,0.016012725815416858
7364,my ability to,0.017068504538990573
7365,my age,-0.0695263382803405
7366,my anger,-0.0016451598257644516
7367,my anxiety,0.05913388767786584
7368,my anxiety and,-0.011339134408764644
7369,my apartment,0.05094258644453649
7370,my appearance,-0.010782220062632564
7371,my arm,0.0419266105124577
7372,my arms,-0.005923922867314731
7373,my ass,0.0042160658015076916
7374,my aunt,0.03639196528474374
7375,my back,-0.004180955544257769
7376,my bad,-0.02482940164579583
7377,my bed,0.008502082180710682
7378,my bedroom,-0.005333836611632163
7379,my best,0.028892285556201405
7380,my best friend,-0.05735838613249775
7381,my best friends,0.03786374087678887
7382,my best to,0.010082175627414437
7383,my bf,0.0441489768631229
7384,my biggest,-0.02574167645657307
7385,my birthday,0.023148675501738214
7386,my body,-0.0391974924375084
7387,my body and,-0.04154965391896092
7388,my boss,-0.01535020550432757
7389,my boyfriend,-0.07163921191748485
7390,my boyfriend and,-0.016835943029174235
7391,my brain,0.0016500974019440413
7392,my brother,0.07976403293628553
7393,my brother and,0.028259991283860707
7394,my brothers,0.005329114540639195
7395,my car,0.08438088226587821
7396,my career,-0.05077699667865797
7397,my case,0.013082063848292155
7398,my cat,0.01150932580637565
7399,my chest,0.01017777140982931
7400,my childhood,-0.017442319816929876
7401,my children,-0.020943933002331685
7402,my class,-0.024609155580544877
7403,my classes,0.003270917101056959
7404,my closest,-0.014661738292689816
7405,my college,0.032426204467405274
7406,my computer,0.02678903089705502
7407,my condition,-0.0520432328590294
7408,my confidence,-0.01239948465878546
7409,my counselor,0.029862610008443695
7410,my cousin,-0.030878265123392788
7411,my current,0.0015346249006441747
7412,my dad,0.01243920486179678
7413,my dad and,0.007615795576156702
7414,my dad has,-0.0030159491962784392
7415,my dad is,0.021234689247641752
7416,my dad was,-0.009462888802753642
7417,my dads,0.05232532346927511
7418,my daughter,0.04172164430033466
7419,my day,-0.012072564746075778
7420,my days,-0.04970815349970785
7421,my depression,0.21439396352117698
